Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour
538240,21212,PACK OF 72 RETROSPOT CAKE CASES,45,2010-08-18 09:37:00,0.56,12528,Italy,25.200000000000003,2010,8,2010-08,2,9
536892,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2010-08-18 11:28:00,4.46,12815,Belgium,53.519999999999996,2010,8,2010-08,2,11
536892,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-08-18 11:28:00,5.34,12815,Belgium,21.36,2010,8,2010-08,2,11
537696,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2010-08-18 11:34:00,5.11,12683,United Kingdom,15.330000000000002,2010,8,2010-08,2,11
537696,21777,RECIPE BOX WITH METAL HEART,1,2010-08-18 11:34:00,8.68,12683,United Kingdom,8.68,2010,8,2010-08,2,11
537696,71053,WHITE METAL LANTERN,2,2010-08-18 11:34:00,3.16,12683,United Kingdom,6.32,2010,8,2010-08,2,11
537696,22633,HAND WARMER UNION JACK,10,2010-08-18 11:34:00,1.9,12683,United Kingdom,19.0,2010,8,2010-08,2,11
537751,48187,DOORMAT NEW ENGLAND,4,2010-08-18 13:05:00,7.97,12576,United Kingdom,31.88,2010,8,2010-08,2,13
537210,23084,RABBIT NIGHT LIGHT,3,2010-08-18 16:08:00,1.89,12799,United Kingdom,5.67,2010,8,2010-08,2,16
536920,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-08-19 07:17:00,4.75,12670,United Kingdom,4.75,2010,8,2010-08,3,7
536920,22727,ALARM CLOCK BAKELIKE RED,20,2010-08-19 07:17:00,3.56,12670,United Kingdom,71.2,2010,8,2010-08,3,7
536920,23167,SMALL CERAMIC TOP STORAGE JAR,54,2010-08-19 07:17:00,0.92,12670,United Kingdom,49.68,2010,8,2010-08,3,7
536920,23166,MEDIUM CERAMIC TOP STORAGE JAR,16,2010-08-19 07:17:00,1.37,12670,United Kingdom,21.92,2010,8,2010-08,3,7
537072,22730,ALARM CLOCK BAKELIKE IVORY,6,2010-08-19 10:59:00,3.79,12736,United Kingdom,22.740000000000002,2010,8,2010-08,3,10
537072,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2010-08-19 10:59:00,4.38,12736,United Kingdom,43.8,2010,8,2010-08,3,10
538183,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,6,2010-08-20 03:22:00,4.22,12817,United Kingdom,25.32,2010,8,2010-08,4,3
538183,POST,POSTAGE,11,2010-08-20 03:22:00,18.29,12817,United Kingdom,201.19,2010,8,2010-08,4,3
538183,22386,JUMBO BAG PINK POLKADOT,24,2010-08-20 03:22:00,1.86,12817,United Kingdom,44.64,2010,8,2010-08,4,3
538183,M,MANUAL,64,2010-08-20 03:22:00,0.0,12817,United Kingdom,0.0,2010,8,2010-08,4,3
538183,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2010-08-20 03:22:00,4.33,12817,United Kingdom,103.92,2010,8,2010-08,4,3
537918,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2010-08-20 13:45:00,3.68,12602,United Kingdom,66.24000000000001,2010,8,2010-08,4,13
537515,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,14,2010-08-21 06:20:00,4.06,12845,EIRE,56.839999999999996,2010,8,2010-08,5,6
537836,23300,GARDENERS KNEELING PAD CUP OF TEA,24,2010-08-21 14:58:00,2.23,12749,United Kingdom,53.519999999999996,2010,8,2010-08,5,14
537836,22752,SET 7 BABUSHKA NESTING BOXES,16,2010-08-21 14:58:00,7.84,12749,United Kingdom,125.44,2010,8,2010-08,5,14
536743,22720,SET OF 3 CAKE TINS PANTRY DESIGN,22,2010-08-22 10:08:00,5.42,12518,United Kingdom,119.24,2010,8,2010-08,6,10
536743,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-08-22 10:08:00,4.48,12518,United Kingdom,4.48,2010,8,2010-08,6,10
536661,22383,LUNCH BAG SUKI DESIGN,2,2010-08-22 11:28:00,1.79,12384,United Kingdom,3.58,2010,8,2010-08,6,11
536661,23084,RABBIT NIGHT LIGHT,4,2010-08-22 11:28:00,1.92,12384,United Kingdom,7.68,2010,8,2010-08,6,11
536661,21755,LOVE BUILDING BLOCK WORD,3,2010-08-22 11:28:00,5.53,12384,United Kingdom,16.59,2010,8,2010-08,6,11
536661,23166,MEDIUM CERAMIC TOP STORAGE JAR,8,2010-08-22 11:28:00,1.2,12384,United Kingdom,9.6,2010,8,2010-08,6,11
537129,21754,HOME BUILDING BLOCK WORD,3,2010-08-22 11:42:00,5.82,12500,United Kingdom,17.46,2010,8,2010-08,6,11
537129,22726,ALARM CLOCK BAKELIKE GREEN,13,2010-08-22 11:42:00,4.1,12500,United Kingdom,53.3,2010,8,2010-08,6,11
537587,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2010-08-22 13:53:00,2.65,12724,EIRE,34.449999999999996,2010,8,2010-08,6,13
537587,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2010-08-22 13:53:00,3.29,12724,EIRE,78.96000000000001,2010,8,2010-08,6,13
537587,47566,PARTY BUNTING,8,2010-08-22 13:53:00,4.78,12724,EIRE,38.24,2010,8,2010-08,6,13
537587,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2010-08-22 13:53:00,4.59,12724,EIRE,50.489999999999995,2010,8,2010-08,6,13
538332,22197,POPCORN HOLDER,1,2010-08-22 14:46:00,0.92,12758,United Kingdom,0.92,2010,8,2010-08,6,14
538332,22198,SMALL HEART FLOWERS HOOK,2,2010-08-22 14:46:00,0.77,12758,United Kingdom,1.54,2010,8,2010-08,6,14
538332,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-08-22 14:46:00,4.89,12758,United Kingdom,4.89,2010,8,2010-08,6,14
538332,20727,LUNCH BAG BLACK SKULL,1,2010-08-22 14:46:00,1.76,12758,United Kingdom,1.76,2010,8,2010-08,6,14
538332,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2010-08-22 14:46:00,1.14,12758,United Kingdom,13.68,2010,8,2010-08,6,14
538332,23084,RABBIT NIGHT LIGHT,23,2010-08-22 14:46:00,2.02,12758,United Kingdom,46.46,2010,8,2010-08,6,14
538332,M,MANUAL,31,2010-08-22 14:46:00,0.0,12758,United Kingdom,0.0,2010,8,2010-08,6,14
538332,22423,REGENCY CAKESTAND 3 TIER,7,2010-08-22 14:46:00,11.74,12758,United Kingdom,82.18,2010,8,2010-08,6,14
536856,48187,DOORMAT NEW ENGLAND,13,2010-08-22 18:11:00,8.74,12604,United Kingdom,113.62,2010,8,2010-08,6,18
536856,22310,PANTRY MAGNETIC SHOPPING LIST,17,2010-08-22 18:11:00,1.83,12604,United Kingdom,31.11,2010,8,2010-08,6,18
536856,71053,WHITE METAL LANTERN,3,2010-08-22 18:11:00,3.27,12604,United Kingdom,9.81,2010,8,2010-08,6,18
536867,22423,REGENCY CAKESTAND 3 TIER,8,2010-08-23 00:47:00,13.82,12390,France,110.56,2010,8,2010-08,0,0
538318,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2010-08-23 12:18:00,3.4,12436,Germany,6.8,2010,8,2010-08,0,12
538318,22382,LUNCH BAG SPACEBOY DESIGN,1,2010-08-23 12:18:00,1.55,12436,Germany,1.55,2010,8,2010-08,0,12
538318,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-08-23 12:18:00,4.85,12436,Germany,4.85,2010,8,2010-08,0,12
538318,22730,ALARM CLOCK BAKELIKE IVORY,2,2010-08-23 12:18:00,4.02,12436,Germany,8.04,2010,8,2010-08,0,12
538318,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-08-23 12:18:00,3.16,12436,Germany,12.64,2010,8,2010-08,0,12
538318,M,MANUAL,14,2010-08-23 12:18:00,0.0,12436,Germany,0.0,2010,8,2010-08,0,12
538318,84406B,CREAM CUPID HEARTS COAT HANGER,10,2010-08-23 12:18:00,2.99,12436,Germany,29.900000000000002,2010,8,2010-08,0,12
538318,22727,ALARM CLOCK BAKELIKE RED,2,2010-08-23 12:18:00,4.1,12436,Germany,8.2,2010,8,2010-08,0,12
536806,DOT,DOTCOM POSTAGE,8,2010-08-24 08:53:00,14.83,12833,Germany,118.64,2010,8,2010-08,1,8
536806,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2010-08-24 08:53:00,2.07,12833,Germany,2.07,2010,8,2010-08,1,8
536806,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-08-24 08:53:00,2.68,12833,Germany,8.040000000000001,2010,8,2010-08,1,8
536806,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2010-08-24 08:53:00,1.13,12833,Germany,1.13,2010,8,2010-08,1,8
536806,21777,RECIPE BOX WITH METAL HEART,3,2010-08-24 08:53:00,7.98,12833,Germany,23.94,2010,8,2010-08,1,8
536806,71053,WHITE METAL LANTERN,1,2010-08-24 08:53:00,3.45,12833,Germany,3.45,2010,8,2010-08,1,8
536806,22727,ALARM CLOCK BAKELIKE RED,9,2010-08-24 08:53:00,3.55,12833,Germany,31.95,2010,8,2010-08,1,8
536570,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-08-24 13:05:00,3.84,12796,United Kingdom,3.84,2010,8,2010-08,1,13
536570,22748,POPPY'S PLAYHOUSE KITCHEN,7,2010-08-24 13:05:00,2.22,12796,United Kingdom,15.540000000000001,2010,8,2010-08,1,13
536570,47566,PARTY BUNTING,2,2010-08-24 13:05:00,5.32,12796,United Kingdom,10.64,2010,8,2010-08,1,13
536570,48187,DOORMAT NEW ENGLAND,1,2010-08-24 13:05:00,8.53,12796,United Kingdom,8.53,2010,8,2010-08,1,13
536570,23084,RABBIT NIGHT LIGHT,1,2010-08-24 13:05:00,1.78,12796,United Kingdom,1.78,2010,8,2010-08,1,13
536570,21755,LOVE BUILDING BLOCK WORD,5,2010-08-24 13:05:00,5.83,12796,United Kingdom,29.15,2010,8,2010-08,1,13
536568,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2010-08-25 17:40:00,4.45,12607,United Kingdom,48.95,2010,8,2010-08,2,17
536589,23166,MEDIUM CERAMIC TOP STORAGE JAR,16,2010-08-26 08:04:00,1.19,12394,United Kingdom,19.04,2010,8,2010-08,3,8
538186,22382,LUNCH BAG SPACEBOY DESIGN,14,2010-08-26 12:08:00,1.75,12525,United Kingdom,24.5,2010,8,2010-08,3,12
538181,23084,RABBIT NIGHT LIGHT,8,2010-08-28 12:51:00,1.84,12499,United Kingdom,14.72,2010,8,2010-08,5,12
538181,48187,DOORMAT NEW ENGLAND,4,2010-08-28 12:51:00,8.1,12499,United Kingdom,32.4,2010,8,2010-08,5,12
537471,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2010-08-29 07:56:00,2.01,12416,United Kingdom,2.01,2010,8,2010-08,6,7
537471,22622,BOX OF VINTAGE ALPHABET BLOCKS,15,2010-08-29 07:56:00,4.97,12416,United Kingdom,74.55,2010,8,2010-08,6,7
537471,48187,DOORMAT NEW ENGLAND,3,2010-08-29 07:56:00,7.65,12416,United Kingdom,22.950000000000003,2010,8,2010-08,6,7
537471,22752,SET 7 BABUSHKA NESTING BOXES,15,2010-08-29 07:56:00,7.0,12416,United Kingdom,105.0,2010,8,2010-08,6,7
537471,23298,SPOTTY BUNTING,16,2010-08-29 07:56:00,4.85,12416,United Kingdom,77.6,2010,8,2010-08,6,7
537471,M,MANUAL,2,2010-08-29 07:56:00,0.0,12416,United Kingdom,0.0,2010,8,2010-08,6,7
537471,22633,HAND WARMER UNION JACK,1,2010-08-29 07:56:00,1.89,12416,United Kingdom,1.89,2010,8,2010-08,6,7
537471,23166,MEDIUM CERAMIC TOP STORAGE JAR,3,2010-08-29 07:56:00,1.32,12416,United Kingdom,3.96,2010,8,2010-08,6,7
537471,22198,SMALL HEART FLOWERS HOOK,41,2010-08-29 07:56:00,0.89,12416,United Kingdom,36.49,2010,8,2010-08,6,7
537471,22745,POPPY'S PLAYHOUSE BEDROOM,7,2010-08-29 07:56:00,2.23,12416,United Kingdom,15.61,2010,8,2010-08,6,7
537471,POST,POSTAGE,2,2010-08-29 07:56:00,18.52,12416,United Kingdom,37.04,2010,8,2010-08,6,7
536645,48187,DOORMAT NEW ENGLAND,2,2010-08-29 15:28:00,7.22,12586,United Kingdom,14.44,2010,8,2010-08,6,15
536645,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2010-08-29 15:28:00,3.8,12586,United Kingdom,7.6,2010,8,2010-08,6,15
536645,22198,SMALL HEART FLOWERS HOOK,6,2010-08-29 15:28:00,0.85,12586,United Kingdom,5.1,2010,8,2010-08,6,15
536645,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-08-29 15:28:00,4.01,12586,United Kingdom,4.01,2010,8,2010-08,6,15
536645,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2010-08-29 15:28:00,1.75,12586,United Kingdom,3.5,2010,8,2010-08,6,15
536645,22384,LUNCH BAG PINK POLKADOT,2,2010-08-29 15:28:00,1.73,12586,United Kingdom,3.46,2010,8,2010-08,6,15
536645,22386,JUMBO BAG PINK POLKADOT,23,2010-08-29 15:28:00,2.13,12586,United Kingdom,48.989999999999995,2010,8,2010-08,6,15
536645,20727,LUNCH BAG BLACK SKULL,2,2010-08-29 15:28:00,1.49,12586,United Kingdom,2.98,2010,8,2010-08,6,15
538168,22745,POPPY'S PLAYHOUSE BEDROOM,24,2010-08-30 14:55:00,2.16,12392,France,51.84,2010,8,2010-08,0,14
538168,22197,POPCORN HOLDER,57,2010-08-30 14:55:00,0.79,12392,France,45.03,2010,8,2010-08,0,14
538168,22752,SET 7 BABUSHKA NESTING BOXES,5,2010-08-30 14:55:00,7.67,12392,France,38.35,2010,8,2010-08,0,14
537388,85099C,JUMBO BAG STRAWBERRY,4,2010-08-31 08:06:00,2.1,12844,United Kingdom,8.4,2010,8,2010-08,1,8
537735,22632,HAND WARMER RED POLKA DOT,1,2010-09-01 07:14:00,1.93,12500,Italy,1.93,2010,9,2010-09,2,7
537735,M,MANUAL,20,2010-09-01 07:14:00,0.0,12500,Italy,0.0,2010,9,2010-09,2,7
536945,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-09-01 17:30:00,3.46,12790,Cyprus,3.46,2010,9,2010-09,2,17
536724,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2010-09-02 12:05:00,1.3,12724,United Kingdom,1.3,2010,9,2010-09,3,12
536724,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-09-02 12:05:00,2.73,12724,United Kingdom,2.73,2010,9,2010-09,3,12
536724,22198,SMALL HEART FLOWERS HOOK,28,2010-09-02 12:05:00,0.8,12724,United Kingdom,22.400000000000002,2010,9,2010-09,3,12
536724,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-09-02 12:05:00,4.04,12724,United Kingdom,4.04,2010,9,2010-09,3,12
536724,22310,PANTRY MAGNETIC SHOPPING LIST,2,2010-09-02 12:05:00,1.78,12724,United Kingdom,3.56,2010,9,2010-09,3,12
536724,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-09-02 12:05:00,5.13,12724,United Kingdom,10.26,2010,9,2010-09,3,12
537857,22745,POPPY'S PLAYHOUSE BEDROOM,3,2010-09-02 12:11:00,2.26,12566,Denmark,6.779999999999999,2010,9,2010-09,3,12
537857,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-09-02 12:11:00,5.22,12566,Denmark,10.44,2010,9,2010-09,3,12
537857,22386,JUMBO BAG PINK POLKADOT,3,2010-09-02 12:11:00,1.83,12566,Denmark,5.49,2010,9,2010-09,3,12
537857,84406B,CREAM CUPID HEARTS COAT HANGER,10,2010-09-02 12:11:00,2.77,12566,Denmark,27.7,2010,9,2010-09,3,12
537857,85099B,JUMBO BAG RED RETROSPOT,1,2010-09-02 12:11:00,1.95,12566,Denmark,1.95,2010,9,2010-09,3,12
537857,23300,GARDENERS KNEELING PAD CUP OF TEA,6,2010-09-02 12:11:00,2.11,12566,Denmark,12.66,2010,9,2010-09,3,12
537857,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,16,2010-09-02 12:11:00,4.56,12566,Denmark,72.96,2010,9,2010-09,3,12
537255,22423,REGENCY CAKESTAND 3 TIER,1,2010-09-03 08:24:00,11.53,12586,United Kingdom,11.53,2010,9,2010-09,4,8
537255,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-09-03 08:24:00,4.43,12586,United Kingdom,4.43,2010,9,2010-09,4,8
537255,22632,HAND WARMER RED POLKA DOT,1,2010-09-03 08:24:00,2.02,12586,United Kingdom,2.02,2010,9,2010-09,4,8
536379,85099C,JUMBO BAG STRAWBERRY,1,2010-09-03 09:34:00,1.83,12399,United Kingdom,1.83,2010,9,2010-09,4,9
537191,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,2010-09-03 11:26:00,4.48,12674,United Kingdom,4.48,2010,9,2010-09,4,11
537191,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2010-09-03 11:26:00,5.32,12674,United Kingdom,37.24,2010,9,2010-09,4,11
537191,22752,SET 7 BABUSHKA NESTING BOXES,3,2010-09-03 11:26:00,7.52,12674,United Kingdom,22.56,2010,9,2010-09,4,11
537191,21212,PACK OF 72 RETROSPOT CAKE CASES,23,2010-09-03 11:26:00,0.56,12674,United Kingdom,12.88,2010,9,2010-09,4,11
537191,22727,ALARM CLOCK BAKELIKE RED,8,2010-09-03 11:26:00,3.78,12674,United Kingdom,30.24,2010,9,2010-09,4,11
538011,M,MANUAL,1,2010-09-03 12:47:00,0.0,12421,United Kingdom,0.0,2010,9,2010-09,4,12
538011,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,3,2010-09-03 12:47:00,4.17,12421,United Kingdom,12.51,2010,9,2010-09,4,12
538060,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-09-03 12:48:00,3.87,12538,United Kingdom,3.87,2010,9,2010-09,4,12
538060,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-09-03 12:48:00,7.27,12538,United Kingdom,7.27,2010,9,2010-09,4,12
538060,21755,LOVE BUILDING BLOCK WORD,1,2010-09-03 12:48:00,5.44,12538,United Kingdom,5.44,2010,9,2010-09,4,12
538060,23298,SPOTTY BUNTING,1,2010-09-03 12:48:00,4.47,12538,United Kingdom,4.47,2010,9,2010-09,4,12
536994,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2010-09-03 18:27:00,4.5,12736,United Kingdom,9.0,2010,9,2010-09,4,18
536994,48187,DOORMAT NEW ENGLAND,12,2010-09-03 18:27:00,8.73,12736,United Kingdom,104.76,2010,9,2010-09,4,18
536994,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2010-09-03 18:27:00,5.03,12736,United Kingdom,15.09,2010,9,2010-09,4,18
536994,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2010-09-03 18:27:00,5.35,12736,United Kingdom,21.4,2010,9,2010-09,4,18
536994,22632,HAND WARMER RED POLKA DOT,5,2010-09-03 18:27:00,2.03,12736,United Kingdom,10.149999999999999,2010,9,2010-09,4,18
536994,POST,POSTAGE,15,2010-09-03 18:27:00,17.8,12736,United Kingdom,267.0,2010,9,2010-09,4,18
536994,21755,LOVE BUILDING BLOCK WORD,1,2010-09-03 18:27:00,5.58,12736,United Kingdom,5.58,2010,9,2010-09,4,18
536949,85099C,JUMBO BAG STRAWBERRY,8,2010-09-03 21:24:00,2.12,12434,United Kingdom,16.96,2010,9,2010-09,4,21
536949,22835,HOT WATER BOTTLE I AM SO POORLY,3,2010-09-03 21:24:00,4.64,12434,United Kingdom,13.919999999999998,2010,9,2010-09,4,21
536949,48187,DOORMAT NEW ENGLAND,3,2010-09-03 21:24:00,8.16,12434,United Kingdom,24.48,2010,9,2010-09,4,21
536949,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-09-03 21:24:00,4.39,12434,United Kingdom,13.169999999999998,2010,9,2010-09,4,21
536949,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-09-03 21:24:00,8.15,12434,United Kingdom,8.15,2010,9,2010-09,4,21
536903,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2010-09-04 09:23:00,3.78,12656,United Kingdom,11.34,2010,9,2010-09,5,9
536903,48187,DOORMAT NEW ENGLAND,13,2010-09-04 09:23:00,7.58,12656,United Kingdom,98.54,2010,9,2010-09,5,9
536582,POST,POSTAGE,2,2010-09-04 13:56:00,19.51,12392,Switzerland,39.02,2010,9,2010-09,5,13
536582,22727,ALARM CLOCK BAKELIKE RED,12,2010-09-04 13:56:00,3.99,12392,Switzerland,47.88,2010,9,2010-09,5,13
536582,22632,HAND WARMER RED POLKA DOT,19,2010-09-04 13:56:00,1.87,12392,Switzerland,35.53,2010,9,2010-09,5,13
536582,22423,REGENCY CAKESTAND 3 TIER,1,2010-09-04 13:56:00,13.05,12392,Switzerland,13.05,2010,9,2010-09,5,13
536582,23300,GARDENERS KNEELING PAD CUP OF TEA,9,2010-09-04 13:56:00,2.2,12392,Switzerland,19.8,2010,9,2010-09,5,13
536582,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-09-04 13:56:00,4.52,12392,Switzerland,18.08,2010,9,2010-09,5,13
538122,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-09-04 14:16:00,4.67,12483,United Kingdom,9.34,2010,9,2010-09,5,14
538122,20727,LUNCH BAG BLACK SKULL,11,2010-09-04 14:16:00,1.81,12483,United Kingdom,19.91,2010,9,2010-09,5,14
536618,22383,LUNCH BAG SUKI DESIGN,1,2010-09-05 07:48:00,1.55,12651,United Kingdom,1.55,2010,9,2010-09,6,7
536618,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2010-09-05 07:48:00,3.24,12651,United Kingdom,42.120000000000005,2010,9,2010-09,6,7
537631,22197,POPCORN HOLDER,2,2010-09-05 09:50:00,0.86,12408,United Kingdom,1.72,2010,9,2010-09,6,9
536509,22730,ALARM CLOCK BAKELIKE IVORY,2,2010-09-05 13:51:00,3.74,12479,United Kingdom,7.48,2010,9,2010-09,6,13
537248,22384,LUNCH BAG PINK POLKADOT,10,2010-09-06 10:40:00,1.79,12588,United Kingdom,17.9,2010,9,2010-09,0,10
537248,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-09-06 10:40:00,2.71,12588,United Kingdom,8.129999999999999,2010,9,2010-09,0,10
538082,20727,LUNCH BAG BLACK SKULL,5,2010-09-06 13:52:00,1.68,12357,United Kingdom,8.4,2010,9,2010-09,0,13
538082,M,MANUAL,1,2010-09-06 13:52:00,0.0,12357,United Kingdom,0.0,2010,9,2010-09,0,13
538082,22382,LUNCH BAG SPACEBOY DESIGN,2,2010-09-06 13:52:00,1.7,12357,United Kingdom,3.4,2010,9,2010-09,0,13
537199,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,4,2010-09-07 16:55:00,4.2,12834,United Kingdom,16.8,2010,9,2010-09,1,16
537199,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-09-07 16:55:00,4.01,12834,United Kingdom,36.089999999999996,2010,9,2010-09,1,16
537199,22310,PANTRY MAGNETIC SHOPPING LIST,2,2010-09-07 16:55:00,1.9,12834,United Kingdom,3.8,2010,9,2010-09,1,16
537199,22727,ALARM CLOCK BAKELIKE RED,21,2010-09-07 16:55:00,3.71,12834,United Kingdom,77.91,2010,9,2010-09,1,16
537199,M,MANUAL,22,2010-09-07 16:55:00,0.0,12834,United Kingdom,0.0,2010,9,2010-09,1,16
537199,DOT,DOTCOM POSTAGE,4,2010-09-07 16:55:00,14.12,12834,United Kingdom,56.48,2010,9,2010-09,1,16
537659,84406B,CREAM CUPID HEARTS COAT HANGER,14,2010-09-08 17:58:00,2.83,12500,United Kingdom,39.620000000000005,2010,9,2010-09,2,17
537659,47566,PARTY BUNTING,2,2010-09-08 17:58:00,4.92,12500,United Kingdom,9.84,2010,9,2010-09,2,17
537659,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2010-09-08 17:58:00,2.55,12500,United Kingdom,58.65,2010,9,2010-09,2,17
537659,22730,ALARM CLOCK BAKELIKE IVORY,2,2010-09-08 17:58:00,4.03,12500,United Kingdom,8.06,2010,9,2010-09,2,17
537329,22198,SMALL HEART FLOWERS HOOK,3,2010-09-09 10:05:00,0.78,12607,United Kingdom,2.34,2010,9,2010-09,3,10
537980,22198,SMALL HEART FLOWERS HOOK,4,2010-09-09 10:15:00,0.87,12651,United Kingdom,3.48,2010,9,2010-09,3,10
537980,21777,RECIPE BOX WITH METAL HEART,3,2010-09-09 10:15:00,8.25,12651,United Kingdom,24.75,2010,9,2010-09,3,10
537980,22632,HAND WARMER RED POLKA DOT,3,2010-09-09 10:15:00,1.72,12651,United Kingdom,5.16,2010,9,2010-09,3,10
537980,23166,MEDIUM CERAMIC TOP STORAGE JAR,18,2010-09-09 10:15:00,1.23,12651,United Kingdom,22.14,2010,9,2010-09,3,10
537980,22728,ALARM CLOCK BAKELIKE PINK,2,2010-09-09 10:15:00,3.85,12651,United Kingdom,7.7,2010,9,2010-09,3,10
538170,20725,LUNCH BAG RED RETROSPOT,1,2010-09-09 11:21:00,1.78,12511,United Kingdom,1.78,2010,9,2010-09,3,11
538170,71053,WHITE METAL LANTERN,1,2010-09-09 11:21:00,3.24,12511,United Kingdom,3.24,2010,9,2010-09,3,11
538170,22623,BOX OF VINTAGE JIGSAW BLOCKS,9,2010-09-09 11:21:00,5.44,12511,United Kingdom,48.96,2010,9,2010-09,3,11
537572,84406B,CREAM CUPID HEARTS COAT HANGER,14,2010-09-09 12:31:00,2.66,12364,United Kingdom,37.24,2010,9,2010-09,3,12
537572,22469,HEART OF WICKER SMALL,2,2010-09-09 12:31:00,1.81,12364,United Kingdom,3.62,2010,9,2010-09,3,12
537572,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-09-09 12:31:00,2.0,12364,United Kingdom,2.0,2010,9,2010-09,3,12
537572,22726,ALARM CLOCK BAKELIKE GREEN,6,2010-09-09 12:31:00,3.73,12364,United Kingdom,22.38,2010,9,2010-09,3,12
536917,21755,LOVE BUILDING BLOCK WORD,4,2010-09-10 10:17:00,5.51,12607,United Kingdom,22.04,2010,9,2010-09,4,10
536917,22727,ALARM CLOCK BAKELIKE RED,1,2010-09-10 10:17:00,3.98,12607,United Kingdom,3.98,2010,9,2010-09,4,10
536917,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4,2010-09-10 10:17:00,4.15,12607,United Kingdom,16.6,2010,9,2010-09,4,10
536510,23166,MEDIUM CERAMIC TOP STORAGE JAR,3,2010-09-10 18:15:00,1.14,12663,United Kingdom,3.42,2010,9,2010-09,4,18
536510,22728,ALARM CLOCK BAKELIKE PINK,1,2010-09-10 18:15:00,3.65,12663,United Kingdom,3.65,2010,9,2010-09,4,18
536510,22633,HAND WARMER UNION JACK,6,2010-09-10 18:15:00,1.69,12663,United Kingdom,10.14,2010,9,2010-09,4,18
537759,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2010-09-11 09:38:00,4.7,12736,United Kingdom,56.400000000000006,2010,9,2010-09,5,9
537759,22633,HAND WARMER UNION JACK,16,2010-09-11 09:38:00,1.87,12736,United Kingdom,29.92,2010,9,2010-09,5,9
536420,22730,ALARM CLOCK BAKELIKE IVORY,10,2010-09-11 10:00:00,3.39,12675,United Kingdom,33.9,2010,9,2010-09,5,10
536420,22383,LUNCH BAG SUKI DESIGN,10,2010-09-11 10:00:00,1.53,12675,United Kingdom,15.3,2010,9,2010-09,5,10
